source_document,year,code,description,amount_type,amount_kwacha
LMC-OBB_Budget-2026.pdf,2026,020,Trading (Retail) chain stores and supermarkets,REVISED BUDGET 2027,70006.0
LMC-OBB_Budget-2026.pdf,2026,020,Trading (Retail) chain stores and supermarkets,BUDGET ESTIMATE 2028,73506.0
LMC-OBB_Budget-2026.pdf,2026,021,Manufacturing,APPROVED BUDGET 2026,58338.0
LMC-OBB_Budget-2026.pdf,2026,021,Manufacturing,REVISED BUDGET 2027,61255.0
LMC-OBB_Budget-2026.pdf,2026,021,Manufacturing,BUDGET ESTIMATE 2028,64318.0
LMC-OBB_Budget-2026.pdf,2026,022,Agent Consumables,APPROVED BUDGET 2026,18671.0
LMC-OBB_Budget-2026.pdf,2026,022,Agent Consumables,REVISED BUDGET 2027,21000.0
LMC-OBB_Budget-2026.pdf,2026,022,Agent Consumables,BUDGET ESTIMATE 2028,23500.0
LMC-OBB_Budget-2026.pdf,2026,024,Trading (Retail) Automobiles,APPROVED BUDGET 2026,55556.0
LMC-OBB_Budget-2026.pdf,2026,024,Trading (Retail) Automobiles,REVISED BUDGET 2027,58334.0
LMC-OBB_Budget-2026.pdf,2026,024,Trading (Retail) Automobiles,BUDGET ESTIMATE 2028,61250.0
LMC-OBB_Budget-2026.pdf,2026,028,Filling Station,APPROVED BUDGET 2026,31111.0
LMC-OBB_Budget-2026.pdf,2026,028,Filling Station,REVISED BUDGET 2027,36335.0
LMC-OBB_Budget-2026.pdf,2026,028,Filling Station,BUDGET ESTIMATE 2028,47151.0
LMC-OBB_Budget-2026.pdf,2026,029,Professional Occupation,APPROVED BUDGET 2026,222240.0
LMC-OBB_Budget-2026.pdf,2026,029,Professional Occupation,REVISED BUDGET 2027,233352.0
LMC-OBB_Budget-2026.pdf,2026,029,Professional Occupation,BUDGET ESTIMATE 2028,245020.0
LMC-OBB_Budget-2026.pdf,2026,030,Scrap Metal Dealers,APPROVED BUDGET 2026,11852.0
LMC-OBB_Budget-2026.pdf,2026,030,Scrap Metal Dealers,REVISED BUDGET 2027,12445.0
LMC-OBB_Budget-2026.pdf,2026,030,Scrap Metal Dealers,BUDGET ESTIMATE 2028,13067.0
LMC-OBB_Budget-2026.pdf,2026,031,Car Wash,APPROVED BUDGET 2026,16000.0
LMC-OBB_Budget-2026.pdf,2026,031,Car Wash,REVISED BUDGET 2027,16800.0
LMC-OBB_Budget-2026.pdf,2026,031,Car Wash,BUDGET ESTIMATE 2028,17640.0
LMC-OBB_Budget-2026.pdf,2026,032,Hospitality,APPROVED BUDGET 2026,255000.0
LMC-OBB_Budget-2026.pdf,2026,032,Hospitality,REVISED BUDGET 2027,267750.0
LMC-OBB_Budget-2026.pdf,2026,032,Hospitality,BUDGET ESTIMATE 2028,281138.0
LMC-OBB_Budget-2026.pdf,2026,033,Commercial Banks,APPROVED BUDGET 2026,72000.0
LMC-OBB_Budget-2026.pdf,2026,033,Commercial Banks,REVISED BUDGET 2027,81500.0
LMC-OBB_Budget-2026.pdf,2026,033,Commercial Banks,BUDGET ESTIMATE 2028,93075.0
LMC-OBB_Budget-2026.pdf,2026,034,Micro- Finance and Money-Lenders,APPROVED BUDGET 2026,120000.0
LMC-OBB_Budget-2026.pdf,2026,034,Micro- Finance and Money-Lenders,REVISED BUDGET 2027,126000.0
LMC-OBB_Budget-2026.pdf,2026,034,Micro- Finance and Money-Lenders,BUDGET ESTIMATE 2028,132300.0
LMC-OBB_Budget-2026.pdf,2026,,SubItem Total,REVISED BUDGET 2027,3373615.0
LMC-OBB_Budget-2026.pdf,2026,,SubItem Total,BUDGET ESTIMATE 2028,3560244.0
LMC-OBB_Budget-2026.pdf,2026,001,Health permits,APPROVED BUDGET 2026,1314950.0
LMC-OBB_Budget-2026.pdf,2026,001,Health permits,REVISED BUDGET 2027,1275698.0
LMC-OBB_Budget-2026.pdf,2026,001,Health permits,BUDGET ESTIMATE 2028,1339482.0
LMC-OBB_Budget-2026.pdf,2026,008,Burial permits and grave sites,APPROVED BUDGET 2026,374060.0
LMC-OBB_Budget-2026.pdf,2026,008,Burial permits and grave sites,REVISED BUDGET 2027,392763.0
LMC-OBB_Budget-2026.pdf,2026,008,Burial permits and grave sites,BUDGET ESTIMATE 2028,412401.0
LMC-OBB_Budget-2026.pdf,2026,009,Fire certificate,APPROVED BUDGET 2026,1519257.0
LMC-OBB_Budget-2026.pdf,2026,009,Fire certificate,REVISED BUDGET 2027,1385220.0
LMC-OBB_Budget-2026.pdf,2026,009,Fire certificate,BUDGET ESTIMATE 2028,1454481.0
LMC-OBB_Budget-2026.pdf,2026,010,Extension of Business hours permits,APPROVED BUDGET 2026,15000.0
LMC-OBB_Budget-2026.pdf,2026,010,Extension of Business hours permits,REVISED BUDGET 2027,15750.0
LMC-OBB_Budget-2026.pdf,2026,010,Extension of Business hours permits,BUDGET ESTIMATE 2028,16537.0
LMC-OBB_Budget-2026.pdf,2026,011,Social gathering permit,APPROVED BUDGET 2026,1000.0
LMC-OBB_Budget-2026.pdf,2026,011,Social gathering permit,REVISED BUDGET 2027,1050.0
LMC-OBB_Budget-2026.pdf,2026,011,Social gathering permit,BUDGET ESTIMATE 2028,1103.0
LMC-OBB_Budget-2026.pdf,2026,,SubItem Total,REVISED BUDGET 2027,3070481.0
LMC-OBB_Budget-2026.pdf,2026,,SubItem Total,BUDGET ESTIMATE 2028,3224004.0
LMC-OBB_Budget-2026.pdf,2026,003,Premium Plot- Residential,APPROVED BUDGET 2026,2000000.0
LMC-OBB_Budget-2026.pdf,2026,003,Premium Plot- Residential,REVISED BUDGET 2027,2100000.0
LMC-OBB_Budget-2026.pdf,2026,003,Premium Plot- Residential,BUDGET ESTIMATE 2028,2205000.0
LMC-OBB_Budget-2026.pdf,2026,004,Premium Plot Commercial,APPROVED BUDGET 2026,625000.0
LMC-OBB_Budget-2026.pdf,2026,004,Premium Plot Commercial,REVISED BUDGET 2027,656250.0
LMC-OBB_Budget-2026.pdf,2026,004,Premium Plot Commercial,BUDGET ESTIMATE 2028,689063.0
LMC-OBB_Budget-2026.pdf,2026,007,Land Application Charges,APPROVED BUDGET 2026,188500.0
LMC-OBB_Budget-2026.pdf,2026,007,Land Application Charges,REVISED BUDGET 2027,238350.0
LMC-OBB_Budget-2026.pdf,2026,007,Land Application Charges,BUDGET ESTIMATE 2028,250538.0
LMC-OBB_Budget-2026.pdf,2026,009,Change of ownership,APPROVED BUDGET 2026,170000.0
LMC-OBB_Budget-2026.pdf,2026,009,Change of ownership,REVISED BUDGET 2027,178500.0
LMC-OBB_Budget-2026.pdf,2026,009,Change of ownership,BUDGET ESTIMATE 2028,187425.0
LMC-OBB_Budget-2026.pdf,2026,010,Sub-division of plot,APPROVED BUDGET 2026,120000.0
LMC-OBB_Budget-2026.pdf,2026,010,Sub-division of plot,REVISED BUDGET 2027,130000.0
LMC-OBB_Budget-2026.pdf,2026,010,Sub-division of plot,BUDGET ESTIMATE 2028,140000.0
LMC-OBB_Budget-2026.pdf,2026,012,Change of Land use,APPROVED BUDGET 2026,24000.0
LMC-OBB_Budget-2026.pdf,2026,012,Change of Land use,REVISED BUDGET 2027,25000.0
LMC-OBB_Budget-2026.pdf,2026,012,Change of Land use,BUDGET ESTIMATE 2028,26000.0
LMC-OBB_Budget-2026.pdf,2026,,SubItem Total,REVISED BUDGET 2027,3328100.0
LMC-OBB_Budget-2026.pdf,2026,,SubItem Total,BUDGET ESTIMATE 2028,3498025.0
LMC-OBB_Budget-2026.pdf,2026,002,Surplus/ Deficit from Commercial Ventures,APPROVED BUDGET 2026,290778.0
LMC-OBB_Budget-2026.pdf,2026,002,Surplus/ Deficit from Commercial Ventures,REVISED BUDGET 2027,305317.0
LMC-OBB_Budget-2026.pdf,2026,002,Surplus/ Deficit from Commercial Ventures,BUDGET ESTIMATE 2028,320583.0
LMC-OBB_Budget-2026.pdf,2026,099,Other Income,APPROVED BUDGET 2026,55400.0
LMC-OBB_Budget-2026.pdf,2026,099,Other Income,REVISED BUDGET 2027,58170.0
LMC-OBB_Budget-2026.pdf,2026,099,Other Income,BUDGET ESTIMATE 2028,61078.0
LMC-OBB_Budget-2026.pdf,2026,,SubItem Total,REVISED BUDGET 2027,363487.0
LMC-OBB_Budget-2026.pdf,2026,,SubItem Total,BUDGET ESTIMATE 2028,381661.0
LMC-OBB_Budget-2026.pdf,2026,001,Constituency Development Fund,APPROVED BUDGET 2026,80065100.0
LMC-OBB_Budget-2026.pdf,2026,001,Constituency Development Fund,REVISED BUDGET 2027,80065100.0
LMC-OBB_Budget-2026.pdf,2026,001,Constituency Development Fund,BUDGET ESTIMATE 2028,80065100.0
LMC-OBB_Budget-2026.pdf,2026,002,Roads Grant,APPROVED BUDGET 2026,3200587.0
LMC-OBB_Budget-2026.pdf,2026,002,Roads Grant,REVISED BUDGET 2027,3200587.0
LMC-OBB_Budget-2026.pdf,2026,002,Roads Grant,BUDGET ESTIMATE 2028,3200587.0
LMC-OBB_Budget-2026.pdf,2026,003,Health Grant,APPROVED BUDGET 2026,6703880.0
LMC-OBB_Budget-2026.pdf,2026,003,Health Grant,REVISED BUDGET 2027,6703880.0
LMC-OBB_Budget-2026.pdf,2026,003,Health Grant,BUDGET ESTIMATE 2028,6703880.0
LMC-OBB_Budget-2026.pdf,2026,004,Local Government Equalisation Fund,APPROVED BUDGET 2026,14707634.0
LMC-OBB_Budget-2026.pdf,2026,004,Local Government Equalisation Fund,REVISED BUDGET 2027,15443016.0
LMC-OBB_Budget-2026.pdf,2026,004,Local Government Equalisation Fund,BUDGET ESTIMATE 2028,16215166.0
LMC-OBB_Budget-2026.pdf,2026,005,Grants in lieu of Rates,APPROVED BUDGET 2026,300000.0
LMC-OBB_Budget-2026.pdf,2026,005,Grants in lieu of Rates,REVISED BUDGET 2027,300000.0
LMC-OBB_Budget-2026.pdf,2026,005,Grants in lieu of Rates,BUDGET ESTIMATE 2028,300000.0
LMC-OBB_Budget-2026.pdf,2026,099,Other Grants,APPROVED BUDGET 2026,7370050.0
LMC-OBB_Budget-2026.pdf,2026,099,Other Grants,REVISED BUDGET 2027,1312503.0
LMC-OBB_Budget-2026.pdf,2026,099,Other Grants,BUDGET ESTIMATE 2028,1312503.0
LMC-OBB_Budget-2026.pdf,2026,,SubItem Total,REVISED BUDGET 2027,107025086.0
LMC-OBB_Budget-2026.pdf,2026,,SubItem Total,BUDGET ESTIMATE 2028,107797236.0
LMC-OBB_Budget-2026.pdf,2026,Grand Total,"203,546,934",APPROVED BUDGET 2026,197658423.0
LMC-OBB_Budget-2026.pdf,2026,No,ECONOMIC CLASSIFICATION,APPROVED BUDGET 2026,2024.0
LMC-OBB_Budget-2026.pdf,2026,No,ECONOMIC CLASSIFICATION,REVISED BUDGET 2027,2026.0
LMC-OBB_Budget-2026.pdf,2026,27 31 32 41,Subsidies to Non-Financial Enterprises Non-Financial Assets Financial Assets Current Liabilities (Payable within one year),APPROVED BUDGET 2026,1.1641544379420147e+29
LMC-OBB_Budget-2026.pdf,2026,27 31 32 41,Subsidies to Non-Financial Enterprises Non-Financial Assets Financial Assets Current Liabilities (Payable within one year),REVISED BUDGET 2027,1.3796210575100478e+29
LMC-OBB_Budget-2026.pdf,2026,,Head Total,APPROVED BUDGET 2026,130612884.0
LMC-OBB_Budget-2026.pdf,2026,,Head Total,REVISED BUDGET 2027,203546934.0
LMC-OBB_Budget-2026.pdf,2026,Code,Programme,APPROVED BUDGET 2026,2024.0
LMC-OBB_Budget-2026.pdf,2026,Code,Programme,REVISED BUDGET 2027,2026.0
LMC-OBB_Budget-2026.pdf,2026,1 2 3 4 5 6 7 8 10 11 12 13 15 16 17 18,Constituency Development Local Governance Integrated Development Planning Economic and business development Public health and Environmental protection Housing and Community Amenities Recreation Culture and Religion Education and skills development Public order and safety Management and support Services Resource Mobilisation and Management District Health servcies Transport Services Agricultural Services Fisheries and Livestock Social Protection and Community Development,APPROVED BUDGET 2026,51271284.0
LMC-OBB_Budget-2026.pdf,2026,1 2 3 4 5 6 7 8 10 11 12 13 15 16 17 18,Constituency Development Local Governance Integrated Development Planning Economic and business development Public health and Environmental protection Housing and Community Amenities Recreation Culture and Religion Education and skills development Public order and safety Management and support Services Resource Mobilisation and Management District Health servcies Transport Services Agricultural Services Fisheries and Livestock Social Protection and Community Development,REVISED BUDGET 2027,8.006509933689314e+112
LMC-OBB_Budget-2026.pdf,2026,,Head Total,APPROVED BUDGET 2026,130612884.0
LMC-OBB_Budget-2026.pdf,2026,,Head Total,REVISED BUDGET 2027,203546934.0
LMC-OBB_Budget-2026.pdf,2026,PROGRAMME/SUB-PROGRAMME,2024 BUDGET,BUDGET ESTIMATE 2028,2026.0
LMC-OBB_Budget-2026.pdf,2026,ECONOMIC CLASSIFICATION,2024 BUDGET,BUDGET ESTIMATE 2028,2025.0
LMC-OBB_Budget-2026.pdf,2026,02Use of Goods and Services 02General Operations 03Transfers 01Transfers 02Subsidies 04Assets 01Non-Financial Assets (Capital Expenditure) 02Financial Assets,"2,713,564 2,713,564 16,298,162 4,656,618 11,641,544 42,259,558 35,274,632 6,984,926",BUDGET ESTIMATE 2028,9.049657904965717e+59
LMC-OBB_Budget-2026.pdf,2026,Programme Total,"61,271,284",BUDGET ESTIMATE 2028,72116302.0
LMC-OBB_Budget-2026.pdf,2026,PROGRAMME/SUBPROGRAMME,2024 BUDGET,BUDGET ESTIMATE 2028,2026.0
LMC-OBB_Budget-2026.pdf,2026,Programme Total,"61,271,284",REVISED BUDGET 2027,2.0
LMC-OBB_Budget-2026.pdf,2026,Key Output and Output Indicator,2024,BUDGET ESTIMATE 2028,2026.0
LMC-OBB_Budget-2026.pdf,2026,Community Projects Implemented 01 Number of community projects completed 02 Percentage of community project funds spent 03 Kilometres of feeder roads graded,30 100 -,BUDGET ESTIMATE 2028,2610040.0
LMC-OBB_Budget-2026.pdf,2026,Empowerment Grant Disbursed 01 Number of groups empowered with grants 02 Percentage of empowerment grant fund disbursed,136 -,REVISED BUDGET 2027,230100.0
LMC-OBB_Budget-2026.pdf,2026,Empowerment Grant Disbursed 01 Number of groups empowered with grants 02 Percentage of empowerment grant fund disbursed,136 -,BUDGET ESTIMATE 2028,203100.0
LMC-OBB_Budget-2026.pdf,2026,Empowerment Loans disbursed 01 Number of beneficiaries empowered with loans 02 Percentage of empowerement loan funds disbursed,169 100,APPROVED BUDGET 2026,169100.0
LMC-OBB_Budget-2026.pdf,2026,Empowerment Loans disbursed 01 Number of beneficiaries empowered with loans 02 Percentage of empowerement loan funds disbursed,169 100,REVISED BUDGET 2027,156100.0
LMC-OBB_Budget-2026.pdf,2026,Empowerment Loans disbursed 01 Number of beneficiaries empowered with loans 02 Percentage of empowerement loan funds disbursed,169 100,BUDGET ESTIMATE 2028,150100.0
LMC-OBB_Budget-2026.pdf,2026,Constituency Development Fund Administered 01 Number of monitoring visits conducted 02 Number of CDFC meetings conducted 03 Percentage of completed community projects branded 04 Number of WDCs supported,24 12 100 30,APPROVED BUDGET 2026,1984530.0
LMC-OBB_Budget-2026.pdf,2026,Constituency Development Fund Administered 01 Number of monitoring visits conducted 02 Number of CDFC meetings conducted 03 Percentage of completed community projects branded 04 Number of WDCs supported,24 12 100 30,REVISED BUDGET 2027,101210030.0
LMC-OBB_Budget-2026.pdf,2026,Constituency Development Fund Administered 01 Number of monitoring visits conducted 02 Number of CDFC meetings conducted 03 Percentage of completed community projects branded 04 Number of WDCs supported,24 12 100 30,BUDGET ESTIMATE 2028,121010030.0
LMC-OBB_Budget-2026.pdf,2026,Secondary Boarding School Bursaries Disbursed 01 Number of pupils accessing secondary school boarding bursaries 02 Percentage of secondary boarding bursary fund disbursed,- 100,APPROVED BUDGET 2026,-100.0
LMC-OBB_Budget-2026.pdf,2026,Secondary Boarding School Bursaries Disbursed 01 Number of pupils accessing secondary school boarding bursaries 02 Percentage of secondary boarding bursary fund disbursed,- 100,REVISED BUDGET 2027,97100.0
LMC-OBB_Budget-2026.pdf,2026,Secondary Boarding School Bursaries Disbursed 01 Number of pupils accessing secondary school boarding bursaries 02 Percentage of secondary boarding bursary fund disbursed,- 100,BUDGET ESTIMATE 2028,69100.0
LMC-OBB_Budget-2026.pdf,2026,Skills Development Busaries Disbursed 01 Number of students sponsored 02 Percentage of skills development bursary fund disbursed,755 100,APPROVED BUDGET 2026,944100.0
LMC-OBB_Budget-2026.pdf,2026,Skills Development Busaries Disbursed 01 Number of students sponsored 02 Percentage of skills development bursary fund disbursed,755 100,REVISED BUDGET 2027,531100.0
LMC-OBB_Budget-2026.pdf,2026,Skills Development Busaries Disbursed 01 Number of students sponsored 02 Percentage of skills development bursary fund disbursed,755 100,BUDGET ESTIMATE 2028,530100.0
LMC-OBB_Budget-2026.pdf,2026,ECONOMIC CLASSIFICATION,2024 BUDGET,REVISED BUDGET 2027,2025.0
LMC-OBB_Budget-2026.pdf,2026,01Personal Emoluments 01Salaries and Wages 03Personnel Related Costs 02Use of Goods and Services 02General Operations 04Assets 01Non-Financial Assets (Capital Expenditure),"2,160,000 - 2,160,000 657,828 657,828 137,010 137,010",REVISED BUDGET 2027,2.960691800691216e+45
LMC-OBB_Budget-2026.pdf,2026,Programme Total,"2,954,838",REVISED BUDGET 2027,4784862.0
LMC-OBB_Budget-2026.pdf,2026,Programme Total,"2,954,838",REVISED BUDGET 2027,2.0
LMC-OBB_Budget-2026.pdf,2026,Key Output and Output Indicator,2024,BUDGET ESTIMATE 2028,2026.0
LMC-OBB_Budget-2026.pdf,2026,Council and Standing Committee Meetings Held 01 Number of Ordinary council meetings held 02 Number of special council meetings held 03 Number of standing committee meetings held 04 Number of special committee meetings held,4 2 12 12,REVISED BUDGET 2027,311818.0
LMC-OBB_Budget-2026.pdf,2026,Council and Standing Committee Meetings Held 01 Number of Ordinary council meetings held 02 Number of special council meetings held 03 Number of standing committee meetings held 04 Number of special committee meetings held,4 2 12 12,BUDGET ESTIMATE 2028,21101.0
LMC-OBB_Budget-2026.pdf,2026,Councillors Oriented 01 Number of Councillors oriented,-,BUDGET ESTIMATE 2028,30.0
LMC-OBB_Budget-2026.pdf,2026,Ward Development Committees Formed 01 Number of Ward Development Committees established,30,APPROVED BUDGET 2026,30.0
LMC-OBB_Budget-2026.pdf,2026,Ward Development Committees Formed 01 Number of Ward Development Committees established,30,REVISED BUDGET 2027,30.0
LMC-OBB_Budget-2026.pdf,2026,Ward Development Committees Formed 01 Number of Ward Development Committees established,30,BUDGET ESTIMATE 2028,30.0
LMC-OBB_Budget-2026.pdf,2026,Capacity building conducted 01 Number of Ward Development Committee members trained 02 Number of WDCs oriented 03 Number of Ward Development Committees supported,- 30 -,BUDGET ESTIMATE 2028,1203030.0
LMC-OBB_Budget-2026.pdf,2026,HIV/AIDS Awareness Conducted 01 Number of comunity sensitisation campaigns on HIV/AIDS conducted 02 Number of community HIV/AIDS committees formed 03 Number of sourced condoms distributed 04 National HIV Testing Counselling and Treatment Day held,12 - - -,BUDGET ESTIMATE 2028,41020001.0
LMC-OBB_Budget-2026.pdf,2026,Gender Based Violence Day Commemorated 01 Number of wards sensitised on Gender Based Violence 02 Number of Gender Based Violence day commemorated,- 1,BUDGET ESTIMATE 2028,61.0
LMC-OBB_Budget-2026.pdf,2026,ECONOMIC CLASSIFICATION,2024 BUDGET,REVISED BUDGET 2027,2025.0
LMC-OBB_Budget-2026.pdf,2026,01Personal Emoluments 01Salaries and Wages 02Use of Goods and Services 02General Operations 04Assets 01Non-Financial Assets (Capital Expenditure),"512,493 512,493 678,043 678,043 80,410 80,410",REVISED BUDGET 2027,2.800938280093824e+39
LMC-OBB_Budget-2026.pdf,2026,Programme Total,"1,270,946",REVISED BUDGET 2027,4.0
LMC-OBB_Budget-2026.pdf,2026,Key Output and Output Indicator,2024,BUDGET ESTIMATE 2028,2026.0
LMC-OBB_Budget-2026.pdf,2026,Environmental Awareness Conducted 01 Number of community sensitisation meetings conducted 02 Number of environmental education meetings meetings held,4 -,REVISED BUDGET 2027,35.0
LMC-OBB_Budget-2026.pdf,2026,Environmental Awareness Conducted 01 Number of community sensitisation meetings conducted 02 Number of environmental education meetings meetings held,4 -,BUDGET ESTIMATE 2028,44.0
LMC-OBB_Budget-2026.pdf,2026,World Environment Day Commemorated 01 World Environment Day Commemorated,1,APPROVED BUDGET 2026,1.0
LMC-OBB_Budget-2026.pdf,2026,World Environment Day Commemorated 01 World Environment Day Commemorated,1,REVISED BUDGET 2027,1.0
LMC-OBB_Budget-2026.pdf,2026,World Environment Day Commemorated 01 World Environment Day Commemorated,1,BUDGET ESTIMATE 2028,1.0
LMC-OBB_Budget-2026.pdf,2026,Monitoring and Evaluation Conducted 01 Number of monitoring and evaluation conducted,-,REVISED BUDGET 2027,3.0
LMC-OBB_Budget-2026.pdf,2026,Monitoring and Evaluation Conducted 01 Number of monitoring and evaluation conducted,-,BUDGET ESTIMATE 2028,5.0
LMC-OBB_Budget-2026.pdf,2026,Environmental Project Briefs Reviewed 01 Number of Environmental Project briefs reviewed,-,REVISED BUDGET 2027,5.0
LMC-OBB_Budget-2026.pdf,2026,Environmental Project Briefs Reviewed 01 Number of Environmental Project briefs reviewed,-,BUDGET ESTIMATE 2028,5.0
LMC-OBB_Budget-2026.pdf,2026,Trees planted 01 Number of trees planted,-,BUDGET ESTIMATE 2028,200.0
LMC-OBB_Budget-2026.pdf,2026,Development controlled 01 Number of inspections conducted,-,BUDGET ESTIMATE 2028,40.0
LMC-OBB_Budget-2026.pdf,2026,Luanshya District Plan updated 01 Luanshya district plan updated with attribute data,-,BUDGET ESTIMATE 2028,1.0
LMC-OBB_Budget-2026.pdf,2026,Kamuchanga and Fisenge Settlements upgraded 01 Number of Settlements upgraded,1,REVISED BUDGET 2027,1.0
LMC-OBB_Budget-2026.pdf,2026,Kamuchanga and Fisenge Settlements upgraded 01 Number of Settlements upgraded,1,BUDGET ESTIMATE 2028,2.0
LMC-OBB_Budget-2026.pdf,2026,"Plots demarcated, allocated and road reserves marked 01 Number of plots demarcated 02 Number of plots allocated 03 Km of road reserves marked",100 100 -,REVISED BUDGET 2027,66266245.0
LMC-OBB_Budget-2026.pdf,2026,"Plots demarcated, allocated and road reserves marked 01 Number of plots demarcated 02 Number of plots allocated 03 Km of road reserves marked",100 100 -,BUDGET ESTIMATE 2028,50050025.0
LMC-OBB_Budget-2026.pdf,2026,District Development Coordinating Committee(DDCC) Meetings Held 01 Number of DDCC meeting held,-,REVISED BUDGET 2027,3.0
LMC-OBB_Budget-2026.pdf,2026,District Development Coordinating Committee(DDCC) Meetings Held 01 Number of DDCC meeting held,-,BUDGET ESTIMATE 2028,4.0
LMC-OBB_Budget-2026.pdf,2026,Service Delivery Charter Implemented 01 Number of customer satisfaction survey conducted,-,REVISED BUDGET 2027,1.0
LMC-OBB_Budget-2026.pdf,2026,Service Delivery Charter Implemented 01 Number of customer satisfaction survey conducted,-,BUDGET ESTIMATE 2028,1.0
LMC-OBB_Budget-2026.pdf,2026,Integrated Development Plan (IDP) Implemented 01 Number of IDP performance review meetings conducted 02 Citizen Version Integrated Development Plan Published,4 -,BUDGET ESTIMATE 2028,41.0
